 130.2,  15.5,  97.6,   0.0,  24.1,  78.1, 196.2, 800.0,  22.3,  24.0,  30.3,   0.0, 1.55e-07,   0.0,   0.0,   0.0,   3.5
 214.2,  17.0,  87.6,   0.0,  26.4,  73.8, 323.7, 798.6,  23.1,  24.0,  28.0,   0.0,  7.6e-07,   0.0,   0.0,   0.0,  35.5
 367.4,  18.2,  79.6,   0.0,  28.0,  64.9, 555.1, 796.8,  24.0,  24.0,  27.5,   0.0, 2.51e-06,   0.0,   0.0,   0.0, 103.3
 490.6,  18.7,  74.3,   0.0,  28.5,  53.0, 742.7, 768.8,  24.0,  24.0,  28.0,   0.0, 4.09e-06,   0.0,   0.0,   0.0, 130.3
 637.1,  20.1,  66.0,   0.0,  29.3,  45.9, 982.9, 643.4,  24.0,  24.0,  29.0,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 192.0
 757.5,  20.6,  63.1,   0.0,  29.8,  43.0,1182.0, 576.4,  24.0,  24.0,  30.4,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 200.0
 752.8,  20.6,  61.8,   0.0,  30.3,  41.2,1171.0, 569.3,  24.2,  24.2,  31.9,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 200.0
 633.1,  20.9,  59.6,   0.0,  31.2,  39.4, 972.3, 605.9,  24.9,  24.9,  33.3,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 200.0
 408.6,  21.0,  60.4,   0.0,  29.0,  43.6, 624.5, 610.0,  25.0,  25.0,  33.6,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 156.3
 429.1,  21.1,  59.1,   0.0,  28.7,  43.5, 658.8, 611.0,  24.8,  24.8,  33.1,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 150.4
 283.1,  20.2,  63.1,   0.0,  27.2,  47.4, 431.4, 637.7,  23.6,  23.9,  32.4,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 125.4
 165.8,  19.6,  64.1,   0.0,  25.7,  51.0, 235.7, 685.5,  21.5,  22.9,  31.1,   0.0, 3.25e-06,   0.0,   0.0,   0.0,  90.6
  66.1,  17.6,  72.2,   0.0,  24.4,  57.1,  75.4, 478.0,  19.9,  21.9,  29.4,   0.0,        0,   0.0,   0.0,   0.0,  48.6
   7.9,  14.9,  84.0,   0.0,  23.1,  63.3,   5.6, 435.4,  18.9,  20.9,  27.7,   0.0,        0,   0.0,   0.0,   0.0,  23.9
